序号,shopid,itemid,标题,图片地址,图片地址列表,价格,划线价,折扣,详情,详情图片列表,规格,SKU列表,销量,评分,评分明细,店铺名,店铺地区,api地址,来源页面,详情页URL,详情状态,详情错误,采集时间,原始JSON
17,,3560158034,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3560158034.html,pending,,,{}
18,,13678594585,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13678594585.html,pending,,,{}
19,,13669356784,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13669356784.html,pending,,,{}
20,,13675645317,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13675645317.html,pending,,,{}
21,,3444907409,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3444907409.html,pending,,,{}
22,,3484157660,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3484157660.html,pending,,,{}
23,,13671287220,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13671287220.html,pending,,,{}
24,,13675647824,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13675647824.html,pending,,,{}
25,,13669452418,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13669452418.html,pending,,,{}
26,,3131456701,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3131456701.html,pending,,,{}
27,,3619349340,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3619349340.html,pending,,,{}
28,,13675725655,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13675725655.html,pending,,,{}
29,,13663715090,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13663715090.html,pending,,,{}
30,,13676242334,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13676242334.html,pending,,,{}
31,,13676679346,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13676679346.html,pending,,,{}
32,,13745488027,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13745488027.html,pending,,,{}
33,,3548918317,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Bike%20lights%20%26%20reflectors&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3548918317.html,pending,,,{}
