序号,shopid,itemid,标题,图片地址,图片地址列表,价格,划线价,折扣,详情,详情图片列表,规格,SKU列表,销量,评分,评分明细,店铺名,店铺地区,api地址,来源页面,详情页URL,详情状态,详情错误,采集时间,原始JSON
1,,13769321060,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Sports+Toys&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i13769321060.html,pending,,,{}
2,,13729409288,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Sports+Toys&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i13729409288.html,pending,,,{}
3,,3494576790,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Sports+Toys&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i3494576790.html,pending,,,{}
4,,13674014844,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Sports+Toys&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i13674014844.html,pending,,,{}
5,,3562317305,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Sports+Toys&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i3562317305.html,pending,,,{}
6,,3592110323,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Sports+Toys&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i3592110323.html,pending,,,{}
