序号,shopid,itemid,标题,图片地址,图片地址列表,价格,划线价,折扣,详情,详情图片列表,规格,SKU列表,销量,评分,评分明细,店铺名,店铺地区,api地址,来源页面,详情页URL,详情状态,详情错误,采集时间,原始JSON
1,,3616182682,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3616182682.html,pending,,,{}
2,,13752183811,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13752183811.html,pending,,,{}
3,,3585505827,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3585505827.html,error,"navigation error: Page.goto: Timeout 45000ms exceeded.
Call log:
  - navigating to ""https://www.lazada.sg/products/pdp-i3585505827.html"", waiting until ""domcontentloaded""
",2026-07-14T07:05:06.175451+00:00,{}
4,,3066570749,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i3066570749.html,pending,,,{}
5,,13778128147,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13778128147.html,pending,,,{}
6,,13771873698,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13771873698.html,pending,,,{}
7,,13774952836,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Car%20Exterior%20Accessories&from=hp_categories&src=all_channel,https://www.lazada.sg/products/pdp-i13774952836.html,error,"navigation error: Page.goto: Timeout 45000ms exceeded.
Call log:
  - navigating to ""https://www.lazada.sg/products/pdp-i13774952836.html"", waiting until ""domcontentloaded""
",2026-07-14T07:05:59.454313+00:00,{}
