序号,shopid,itemid,标题,图片地址,图片地址列表,价格,划线价,折扣,详情,详情图片列表,规格,SKU列表,销量,评分,评分明细,店铺名,店铺地区,api地址,来源页面,详情页URL,详情状态,详情错误,采集时间,原始JSON
1,3936,2882101708,Nintendo Switch Sonic Superstars Regular (US),https://laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg,"[""https://laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""https://laz-img-sg.alicdn.com/p/36cb2b413bd1cd939cafa2712d7de34c.jpg"", ""https://laz-img-sg.alicdn.com/p/e261303c654c771a5f26a5230113819e.jpg"", ""https://laz-img-sg.alicdn.com/p/210d71b26c45c09ba4e02d7a37a409fe.jpg""]",$48.12,$75.80,-37%,"[{""type"": ""text"", ""text"": ""New thrills. Classic feels. Adventure through the mystical Northstar Islands in this all-new takes on classic 2D Sonic high-speed action platforming. Play as Sonic, Tails, Knuckles, and Amy Rose and harness all-new Emerald powers to move and attack in dynamic new ways. Navigate gorgeous, never-before-seen environments solo or with up to three other players and stop Dr. Eggman, Fang, and a mysterious new adversary from converting the islands’ giant animals into Badniks before it’s too late! Packaging box is for protection only. Dents or scratches on the packaging box surface caused by delivery are not included in the Exchange & Refund policy. *Please read before purchasing* All our products are purchased from the trusted and authorised distributors and our warehouse is secured with CCTVs to avoid any mishandling and any form of inappropriate behavior/action from our staff. We have been in the business for more than 20 years and we always uphold our ethics, values, and standards. All our products are handed over to our customers in their original form since we received them from the supplier. New and sealed. We will not repackage or reseal the products for sales. Therefore, any product sold on this platform will not be refunded if the buyer suspects that the item ordered is tempered. If the buyer felt that the item was severely damaged during delivery, kindly use the official channel provided by the platform to file for a claim/dispute.""}]",[],[],"[{""sku_id"": ""19957093479"", ""inner_sku_id"": ""2882101708_SGAMZ-19957093479"", ""item_id"": ""2882101708"", ""seller_id"": ""920"", ""prop_path"": """", ""specs"": {}, ""price"": ""$48.12"", ""price_value"": 48.12, ""sale_price"": ""$48.12"", ""original_price"": ""$75.80"", ""coupon_price"": """", ""discount"": ""-37%"", ""stock_min"": 1, ""stock_max"": 1, ""available"": true, ""image"": ""https://laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""images"": [""https://laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""https://laz-img-sg.alicdn.com/p/36cb2b413bd1cd939cafa2712d7de34c.jpg"", ""https://laz-img-sg.alicdn.com/p/e261303c654c771a5f26a5230113819e.jpg"", ""https://laz-img-sg.alicdn.com/p/210d71b26c45c09ba4e02d7a37a409fe.jpg""], ""page_path"": ""/products/nintendo-switch-sonic-superstars-regular-us-i2882101708-s19957093479.html"", ""request_params"": ""itemId=2882101708&sellerId=920&skuId=19957093479""}]",,5.0,8,PLAY-e,SG,,https://www.lazada.sg/catalog?q=Hobbies+%26+Entertainment&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i2882101708.html,ok,,2026-07-24T14:24:40.675912+00:00,"{""module"": {""seller"": {""chatUrl"": ""https://pages.lazada.sg/wow/i/sg/im/chat?brandId=24196"", ""hideAllMetrics"": false, ""imEnable"": true, ""imUserId"": ""1790"", ""name"": ""PLAY-e"", ""newSeller"": false, ""positiveSellerRating"": {""labelText"": ""Seller Ratings"", ""value"": ""98%""}, ""rateLevel"": 0, ""sellerIcon"": ""https://sg-live.slatic.net/original/461ddabc474f93ee4b4a2f74d90ea93d.jpg"", ""sellerId"": ""920"", ""shopId"": 3936, ""size"": 0, ""storeSellingTags"": [{""icon"": ""https://gw.alicdn.com/imgextra/i2/O1CN01OJPqTi1U46amKb6ly_!!6000000002463-2-tps-48-48.png"", ""value"": ""Top 3 Seller for Console Games & Software""}, {""icon"": ""https://gw.alicdn.com/imgextra/i3/O1CN01kuKV6Y1WIsbGXw5h9_!!6000000002766-2-tps-48-48.png"", ""value"": ""60.2K Sold by Store""}, {""icon"": ""https://gw.alicdn.com/imgextra/i3/O1CN01OntvtL1jQkPQc8gCq_!!6000000004543-2-tps-48-48.png"", ""value"": ""11-Year Store""}, {""icon"": ""https://gw.alicdn.com/imgextra/i1/O1CN01YReqrU1CmNnSWEWlN_!!6000000000123-2-tps-48-48.png"", ""value"": ""New Arrival""}, {""icon"": ""https://gw.alicdn.com/imgextra/i4/O1CN016eFaoW1kR2H3OVGEw_!!6000000004679-2-tps-48-48.png"", ""value"": ""Fast Shipping: 97% Shipped in 48 hrs""}, {""icon"": ""https://gw.alicdn.com/imgextra/i3/O1CN01Nr2pxM1WcZdBsKwZw_!!6000000002809-2-tps-48-48.png"", ""value"": ""22% Repurchase Rate""}], ""time"": 0, ""type"": ""4"", ""url"": ""//www.lazada.sg/shop/play-e/?itemId=2882101708&channelSource=pdp""}, ""rules"": {}, ""specifications"": {""19957093479"": {""boxContent"": ""Nintendo Switch Sonic Superstars Regular (US)"", ""features"": {""Brand"": ""Nintendo"", ""SKU"": ""2882101708_SGAMZ-19957093479"", ""Country of Origin"": ""asia"", ""Console Model Compatibility"": ""Nintendo"", ""Recommended Age"": ""7 Years and Above"", ""Game Genre"": ""Action,ADVENTURE"", ""Console Type"": ""Nintendo""}}}, ""tracking"": {""pdt_category"": [""Gaming Devices & Software"", ""Console Games & Software""], ""pagetype"": ""pdp"", ""pdt_discount"": ""-37%"", ""pdt_photo"": """", ""v_voya"": 1, ""brand_name"": ""Nintendo"", ""brand_id"": ""24196"", ""pdt_sku"": 2882101708, ""core"": {""country"": ""SG"", ""layoutType"": ""desktop"", ""language"": ""en"", ""currencyCode"": ""SGD""}, ""seller_name"": ""PLAY-e"", ""pdt_simplesku"": 19957093479, ""pdt_name"": ""Nintendo Switch Sonic Superstars Regular (US)"", ""page"": {""regCategoryId"": ""300300002793"", ""xParams"": ""_p_typ=pdp&_p_ispdp=1&_p_item=2882101708_SGAMZ-19957093479&_p_prod=2882101708&_p_sku=19957093479&_p_slr=920""}, ""supplier_id"": 920, ""pdt_price"": ""$75.80"", ""extraInfo"": {""traceId"": ""2151f8df17849030754428349e673d"", ""cnaByBe"": ""3FnqIlsiGkwCAXUbYMchgw+4"", ""supportH5Revamp"": ""0""}}, ""disclaimers"": [], ""globalConfig"": {""country"": ""SG"", ""showTBCBreadCrumb"": true, ""facebookAppKey"": ""273149279545058"", ""apiForPC"": {""getSkuData"": ""//pdpdesc-m.lazada.sg/pcdetailAsync"", ""getDeliveryOptions"": ""//pdpdesc-m.lazada.sg/getDeliveryOptions"", ""getRecommend"": ""//pdpdesc-m.lazada.sg/recommend"", ""getPage"": ""//pdpdesc-m.lazada.sg/pcdetailSync"", ""useRecommendMtop"": ""1""}, ""siteName"": ""Lazada"", ""pvChecksum"": ""53732040"", ""isTBC"": false, ""voucherListApi"": ""mtop.lazada.detail.getVouchers"", ""reverseDateMap"": {""19957093479"": 15}, ""viewedSFOUrl"": ""//pdpdesc-m.lazada.sg/confirmMsg"", ""host"": ""lazada-pdp-ns-s011008193017.sg52"", ""voucherCollectApi"": ""mtop.lazada.promotion.voucher.spread"", ""currency"": ""SGD"", ""robots"": ""noindex,follow"", ""lang"": ""en_SG"", ""atmosphereInfo"": {""19957093479"": {""chatIcon"": ""https://gw.alicdn.com/imgextra/i3/O1CN010woknU1un9YZWROmx_!!6000000006081-2-tps-80-81.png"", ""storeIcon"": ""https://sg-live.slatic.net/original/461ddabc474f93ee4b4a2f74d90ea93d.jpg""}}, ""sisUrl"": ""//www.lazada.sg/shop/play-e/?itemId=2882101708&channelSource=pdp"", ""isPcRevamp"": true, ""toastRule"": {""voucherPrice"": {""duration"": 3, ""hit"": true, ""intervalHours"": 24.0, ""stayTime"": 3}}, ""reportUrl"": ""https://pages.lazada.sg/wow/gcp/sg/report/pdpindex?itemId=2882101708"", ""env"": ""new env"", ""showSKUSelect"": false, ""site"": ""SG"", ""isAPPLE"": false, ""mdsMap"": {""shareTitle"": ""Share"", ""likeTitle"": ""Like""}, ""recommendParameter"": ""shop_id=3936&category_id=10100428&item_id=2882101708&anonymous_id=18274c61-53a7-4863-8f8f-f7517287b334&regional_key=300300002793&is_ab=false&sku=2882101708_SGAMZ-19957093479&seller_id=920&is_tbc=0&_=1784903075634&brand_id=24196"", ""showHTBTips"": false, ""voucherListParams"": ""timeStamp=1784903075634&itemId=2882101708&lzd=E8AAFFCC8140B39DE9781D7EBFE27150257537A874DFBC76A39722B1E2787F5DC730F8FB72C6AA63CD209D5C77B8CBB5DA3D01D0FBF5E5795CF76BC508501AD8BC4FE12A356C611DF78F5AAB84BA34B805DEA318AFEC2A8305DEA318AFEC2A83&skuId=19957093479&checkCode=a2e8f68c31312378d306b66c3402ce0e"", ""isMsiteRevamp"": false}, ""elevator"": {""elevators"": [{""elevatorTitle"": ""Reviews"", ""utKey"": ""ratings""}, {""elevatorTitle"": ""Product Details"", ""utKey"": ""product_details""}, {""elevatorTitle"": ""Recommendations"", ""utKey"": ""recommend""}]}, ""review"": {""averageRating"": 5.0, ""contentedNum"": 8, ""itemId"": 2882101708, ""reviews"": 8, ""scores"": [8, 0, 0, 0, 0], ""title"": ""Reviews""}, ""tag"": {""entryDialogs"": []}, ""warrantiesInfo"": {""19957093479"": {""icon"": ""https://gw.alicdn.com/imgextra/i2/O1CN01Ge8CqL1eEJWzl8Ogl_!!6000000003839-2-tps-46-47.png"", ""popInfo"": [{""dataType"": ""returnPolicy"", ""description"": ""Direct return to merchant within 15 days: Buyers and sellers must communicate and come to an agreement about the return. When the seller accepts the return request, buyer should return the item for quality check before a refund can be processed."", ""title"": ""15 Days Free Return"", ""type"": ""returnPolicy15""}, {""dataType"": ""warranty"", ""description"": ""You can still benefit from our return policy if your product does not come with any warranty. Please read the return policy conditions <a href=\""https://www.lazada.sg/helpcenter/returns/#answer-faq-return-ans\"">here</a>."", ""title"": ""Warranty not available"", ""type"": ""noWarranty""}], ""popInfoTitle"": ""Returns & Warranty"", ""text"": ""15 Days Free Return · Warranty not available""}}, ""seo"": {}, ""productOption"": {""dnr"": true, ""options"": [], ""skuBase"": {""properties"": [], ""skus"": [{""cartItemId"": ""2882101708"", ""cartSkuId"": ""19957093479"", ""innerSkuId"": ""2882101708_SGAMZ-19957093479"", ""itemId"": ""2882101708"", ""pageId"": ""2882101708"", ""pagePath"": ""/products/nintendo-switch-sonic-superstars-regular-us-i2882101708-s19957093479.html"", ""requestParams"": ""itemId=2882101708&sellerId=920&skuId=19957093479"", ""sellerId"": ""920"", ""skuId"": ""19957093479""}]}}, ""skuGalleries"": {""0"": [{""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""type"": ""img""}, {""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/36cb2b413bd1cd939cafa2712d7de34c.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/36cb2b413bd1cd939cafa2712d7de34c.jpg"", ""type"": ""img""}, {""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/e261303c654c771a5f26a5230113819e.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/e261303c654c771a5f26a5230113819e.jpg"", ""type"": ""img""}, {""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/210d71b26c45c09ba4e02d7a37a409fe.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/210d71b26c45c09ba4e02d7a37a409fe.jpg"", ""type"": ""img""}], ""19957093479"": [{""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""type"": ""img""}, {""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/36cb2b413bd1cd939cafa2712d7de34c.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/36cb2b413bd1cd939cafa2712d7de34c.jpg"", ""type"": ""img""}, {""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/e261303c654c771a5f26a5230113819e.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/e261303c654c771a5f26a5230113819e.jpg"", ""type"": ""img""}, {""itemLevel"": true, ""poster"": ""//laz-img-sg.alicdn.com/p/210d71b26c45c09ba4e02d7a37a409fe.jpg"", ""src"": ""//laz-img-sg.alicdn.com/p/210d71b26c45c09ba4e02d7a37a409fe.jpg"", ""type"": ""img""}]}, ""product"": {""brand"": {""name"": ""Nintendo"", ""suggestion"": ""More Console Games & Software from Nintendo"", ""suggestionUrl"": ""https://www.lazada.sg/shop-console-games-&-software/nintendo/"", ""url"": ""https://www.lazada.sg/nintendo/""}, ""desc"": ""<article class=\""lzd-article\""><p style=\""line-height: 1.7;text-align: left;text-indent: 0;margin-left: 0;margin-top: 0;margin-bottom: 0;\""><span style=\""color: #1f2124;font-size: 10.5pt;\"">New thrills. Classic feels.</span></p><p style=\""line-height: 1.7;text-align: left;text-indent: 0;margin-left: 0;margin-top: 0;margin-bottom: 0;\""><span style=\""color: #1f2124;font-size: 10.5pt;\"">Adventure through the mystical Northstar Islands in this all-new takes on classic 2D Sonic high-speed action platforming. Play as Sonic, Tails, Knuckles, and Amy Rose and harness all-new Emerald powers to move and attack in dynamic new ways. Navigate gorgeous, never-before-seen environments solo or with up to three other players and stop Dr. Eggman, Fang, and a mysterious new adversary from converting the islands’ giant animals into Badniks before it’s too late!</span></p><p style=\""line-height: 1.7;text-align: left;text-indent: 0;margin-left: 0;margin-top: 0;margin-bottom: 0;\""><span style=\""color: #1f2124;font-size: 10.5pt;\"">Packaging box is for protection only. Dents or scratches on\r\nthe packaging box surface caused by delivery are not included\r\nin the Exchange & Refund policy.\r\n\r\n*Please read before purchasing*\r\nAll our products are purchased from the trusted and authorised distributors\r\nand our warehouse is secured with CCTVs to avoid any mishandling and any form of\r\ninappropriate behavior/action from our staff. We have been in the business for more than 20 years and we always uphold our ethics, values, and standards. All our products are handed over to our customers in their original form since we received them from the supplier. New and sealed.\r\nWe will not repackage or reseal the products for sales. Therefore, any product sold on this platform will not be refunded if the buyer suspects that the item ordered is tempered. If the buyer felt that the item was severely damaged during delivery, kindly use the official channel provided by the platform to file for a claim/dispute.</span></p></article>"", ""link"": ""https://www.lazada.sg/products/nintendo-switch-sonic-superstars-regular-us-i2882101708-s19957093479.html"", ""rating"": {""score"": 5.0, ""total"": 8}, ""rightImgRatio"": 1.9, ""title"": ""Nintendo Switch Sonic Superstars Regular (US)""}, ""htmlRender"": {""msiteShare"": {""deepLink"": ""lazada://sg/d?itemId=2882101708&ps=2882101708_SGAMZ-19957093479&skuId=19957093479"", ""facebookFallbackValue"": false, ""image"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""meta"": ""<meta name=\""og:url\"" content=\""https://www.lazada.sg/products/nintendo-switch-sonic-superstars-regular-us-i2882101708-s19957093479.html/\"" /><meta name=\""og:title\"" content=\""Nintendo Switch Sonic Superstars Regular (US)\"" /><meta name=\""og:type\"" content=\""product\"" /><meta name=\""og:description\"" content=\""null\"" /><meta name=\""og:image\"" content=\""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg\"" />"", ""showFacebookFallback"": false, ""title"": ""Nintendo Switch Sonic Superstars Regular (US)"", ""type"": ""product"", ""url"": ""https://www.lazada.sg/products/nintendo-switch-sonic-superstars-regular-us-i2882101708-s19957093479.html""}}, ""skuInfos"": {""0"": {""categoryId"": ""10100428"", ""dataLayer"": {""pdt_category"": [""Gaming Devices & Software"", ""Console Games & Software""], ""pagetype"": ""pdp"", ""pdt_discount"": ""-37%"", ""pdt_photo"": """", ""v_voya"": 1, ""brand_name"": ""Nintendo"", ""brand_id"": ""24196"", ""pdt_sku"": 2882101708, ""core"": {""country"": ""SG"", ""layoutType"": ""desktop"", ""language"": ""en"", ""currencyCode"": ""SGD""}, ""seller_name"": ""PLAY-e"", ""pdt_simplesku"": 19957093479, ""pdt_name"": ""Nintendo Switch Sonic Superstars Regular (US)"", ""page"": {""regCategoryId"": ""300300002793"", ""xParams"": ""_p_typ=pdp&_p_ispdp=1&_p_item=2882101708_SGAMZ-19957093479&_p_prod=2882101708&_p_sku=19957093479&_p_slr=920""}, ""supplier_id"": 920, ""pdt_price"": ""$75.80""}, ""image"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""inWishlist"": false, ""itemId"": ""2882101708"", ""operation"": {""disable"": false, ""operationWeight"": 6, ""text"": ""Add to Cart"", ""type"": ""default""}, ""operations"": [{""disable"": false, ""operationWeight"": 2, ""text"": ""Buy Now"", ""type"": ""buyNow"", ""url"": ""https://checkout.lazada.sg/shipping""}, {""disable"": false, ""operationWeight"": 6, ""text"": ""Add to Cart"", ""type"": ""default""}], ""preSaleTag"": false, ""price"": {""discount"": ""-37%"", ""originalPrice"": {""text"": ""$75.80"", ""value"": 75.8}, ""salePrice"": {""isCurrencyLeft"": true, ""noSymbolPriceText"": ""48.12"", ""sign"": ""$"", ""text"": ""$48.12"", ""value"": 48.12}, ""useOldPriceDisplayLogic"": false}, ""quantity"": {""limit"": {""max"": 1, ""min"": 1}, ""text"": ""Almost sold out, buy now!"", ""type"": ""default""}, ""quantityList"": [{""limit"": {""max"": 1, ""min"": 1}, ""text"": ""Almost sold out, buy now!"", ""type"": ""default""}], ""sellerId"": ""920"", ""skuId"": ""19957093479""}, ""19957093479"": {""categoryId"": ""10100428"", ""dataLayer"": {""pdt_category"": [""Gaming Devices & Software"", ""Console Games & Software""], ""pagetype"": ""pdp"", ""pdt_discount"": ""-37%"", ""pdt_photo"": """", ""v_voya"": 1, ""brand_name"": ""Nintendo"", ""brand_id"": ""24196"", ""pdt_sku"": 2882101708, ""core"": {""country"": ""SG"", ""layoutType"": ""desktop"", ""language"": ""en"", ""currencyCode"": ""SGD""}, ""seller_name"": ""PLAY-e"", ""pdt_simplesku"": 19957093479, ""pdt_name"": ""Nintendo Switch Sonic Superstars Regular (US)"", ""page"": {""regCategoryId"": ""300300002793"", ""xParams"": ""_p_typ=pdp&_p_ispdp=1&_p_item=2882101708_SGAMZ-19957093479&_p_prod=2882101708&_p_sku=19957093479&_p_slr=920""}, ""supplier_id"": 920, ""pdt_price"": ""$75.80""}, ""image"": ""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg"", ""inWishlist"": false, ""itemId"": ""2882101708"", ""operation"": {""disable"": false, ""operationWeight"": 6, ""text"": ""Add to Cart"", ""type"": ""default""}, ""operations"": [{""disable"": false, ""operationWeight"": 2, ""text"": ""Buy Now"", ""type"": ""buyNow"", ""url"": ""https://checkout.lazada.sg/shipping""}, {""disable"": false, ""operationWeight"": 6, ""text"": ""Add to Cart"", ""type"": ""default""}], ""preSaleTag"": false, ""price"": {""discount"": ""-37%"", ""originalPrice"": {""text"": ""$75.80"", ""value"": 75.8}, ""salePrice"": {""isCurrencyLeft"": true, ""noSymbolPriceText"": ""48.12"", ""sign"": ""$"", ""text"": ""$48.12"", ""value"": 48.12}, ""useOldPriceDisplayLogic"": false}, ""quantity"": {""limit"": {""max"": 1, ""min"": 1}, ""text"": ""Almost sold out, buy now!"", ""type"": ""default""}, ""quantityList"": [{""limit"": {""max"": 1, ""min"": 1}, ""text"": ""Almost sold out, buy now!"", ""type"": ""default""}], ""sellerId"": ""920"", ""skuId"": ""19957093479""}}, ""Breadcrumb"": [{""title"": ""Gaming Devices & Software"", ""url"": ""https://www.lazada.sg/shop-gaming-devices-&-software/""}, {""title"": ""Console Games & Software"", ""url"": ""https://www.lazada.sg/shop-console-games-&-software/""}, {""title"": ""Nintendo Switch Sonic Superstars Regular (US)""}], ""guideApp"": {""bottomTxt"": ""Scan with mobile"", ""description"": ""Download app to enjoy $5 OFF your first order"", ""link"": ""https://s.lazada.sg/a.t8w2"", ""logo"": ""https://img.alicdn.com/tfs/TB1f4HzFbH1gK0jSZFwXXc7aXXa-96-96.png"", ""shortText"": ""App""}, ""deliveryOptions"": {""19957093479"": [{""badge"": false, ""dataType"": ""delivery"", ""deliveryWorkTimeMax"": ""2026-07-28T17:25:35.519+08:00[GMT+08:00]"", ""deliveryWorkTimeMin"": ""2026-07-28T08:51:35.519+08:00[GMT+08:00]"", ""description"": ""Enjoy delivery of your order directly to your doorstep! <br/>Shipping fee is determined by the total size/weight of the products purchased from the seller.<br/><br/><a href=\""https://www.lazada.sg/helpcenter/table-of-shipping-fee-4163.html\"" target=\""_blank\"">Find out more</a>"", ""duringTime"": ""Guaranteed by 28 Jul"", ""fee"": ""$1.99"", ""feeValue"": 1.99, ""hasTip"": true, ""title"": ""Standard"", ""type"": ""standard""}, {""badge"": false, ""dataType"": ""delivery"", ""deliveryWorkTimeMax"": ""2026-07-28T17:25:35.519+08:00[GMT+08:00]"", ""deliveryWorkTimeMin"": ""2026-07-28T08:51:35.519+08:00[GMT+08:00]"", ""duringTime"": ""Guaranteed by 28 Jul"", ""fee"": ""Free"", ""feeValue"": 0.0, ""hasTip"": true, ""title"": ""Collection Point"", ""type"": ""STANDARD_COLLECTION_POINT""}, {""badge"": true, ""dataType"": ""service"", ""description"": """", ""feeValue"": 0.0, ""hasTip"": true, ""title"": ""Cash on Delivery not available"", ""type"": ""noCOD""}]}, ""warranties"": {""19957093479"": [{""dataType"": ""returnPolicy"", ""description"": ""Direct return to merchant within 15 days: Buyers and sellers must communicate and come to an agreement about the return. When the seller accepts the return request, buyer should return the item for quality check before a refund can be processed."", ""title"": ""15 Days Free Return"", ""type"": ""returnPolicy15""}, {""dataType"": ""warranty"", ""description"": ""You can still benefit from our return policy if your product does not come with any warranty. Please read the return policy conditions <a href=\""https://www.lazada.sg/helpcenter/returns/#answer-faq-return-ans\"">here</a>."", ""title"": ""Warranty not available"", ""type"": ""noWarranty""}]}, ""deliveryOptionsInfo"": {""19957093479"": {""deliveryOptionDesc"": ""Standard,with shipping fee $1.99"", ""estimateDeliveryDate"": ""Guaranteed by 28 Jul"", ""icon"": ""https://gw.alicdn.com/imgextra/i3/O1CN01WViXlH28KD6Q9Njlh_!!6000000007913-2-tps-48-48.png"", ""popInfo"": [{""badge"": false, ""dataType"": ""delivery"", ""deliveryWorkTimeMax"": ""2026-07-28T17:25:35.519+08:00[GMT+08:00]"", ""deliveryWorkTimeMin"": ""2026-07-28T08:51:35.519+08:00[GMT+08:00]"", ""description"": ""Enjoy delivery of your order directly to your doorstep! <br/>Shipping fee is determined by the total size/weight of the products purchased from the seller.<br/><br/><a href=\""https://www.lazada.sg/helpcenter/table-of-shipping-fee-4163.html\"" target=\""_blank\"">Find out more</a>"", ""duringTime"": ""Guaranteed by 28 Jul"", ""fee"": ""$1.99"", ""feeValue"": 1.99, ""hasTip"": true, ""title"": ""Standard"", ""type"": ""standard""}, {""badge"": false, ""dataType"": ""delivery"", ""deliveryWorkTimeMax"": ""2026-07-28T17:25:35.519+08:00[GMT+08:00]"", ""deliveryWorkTimeMin"": ""2026-07-28T08:51:35.519+08:00[GMT+08:00]"", ""duringTime"": ""Guaranteed by 28 Jul"", ""fee"": ""Free"", ""feeValue"": 0.0, ""hasTip"": true, ""title"": ""Collection Point"", ""type"": ""STANDARD_COLLECTION_POINT""}, {""badge"": true, ""dataType"": ""service"", ""description"": """", ""feeValue"": 0.0, ""hasTip"": true, ""title"": ""Cash on Delivery not available"", ""type"": ""noCOD""}], ""popInfoTitle"": ""Shipping""}}, ""recommendSkus"": {}, ""user"": {""anonymousId"": ""18274c61-53a7-4863-8f8f-f7517287b334"", ""defaultLocation"": {""address"": ""Singapore, Singapore, 81 JALAN TAMAN"", ""canChange"": false, ""country"": ""SG"", ""isPostcode"": true, ""postCode"": ""329019""}, ""isLiveUp"": false, ""login"": false, ""loginUrl"": ""//member.lazada.sg/user/login"", ""loyalty"": false, ""noGuest"": true, ""userId"": ""0""}, ""primaryKey"": {""defaultSkuId"": ""19957093479"", ""fromShare"": false, ""itemId"": ""2882101708"", ""loadedSkuIds"": [""19957093479""], ""pageId"": ""2882101708"", ""purchaseQuantity"": 1, ""sellerId"": ""920"", ""skuId"": ""19957093479"", ""skuNames"": [], ""skuPath"": {}, ""skuTabPath"": {}}}, ""page_json"": [{""@type"": ""Product"", ""@context"": ""https://schema.org"", ""name"": ""Nintendo Switch Sonic Superstars Regular (US)"", ""image"": [""//laz-img-sg.alicdn.com/p/5856f66a829d433a78623e67ad199b94.jpg""], ""category"": ""Gaming Devices & Software"", ""brand"": {""@type"": ""Brand"", ""name"": ""Nintendo"", ""url"": ""https://www.lazada.sg/nintendo/?type=brand""}, ""sku"": ""2882101708_SGAMZ-19957093479"", ""mpn"": 2882101708, ""description"": ""Nintendo 7 Years and Above asia"", ""url"": ""https://www.lazada.sg/products/nintendo-switch-sonic-superstars-regular-us-i2882101708.html"", ""offers"": {""@type"": ""AggregateOffer"", ""availability"": ""https://schema.org/InStock"", ""url"": ""https://www.lazada.sg/products/nintendo-switch-sonic-superstars-regular-us-i2882101708.html"", ""seller"": {""@type"": ""Organization"", ""name"": """"}, ""hasMerchantReturnPolicy"": {""@type"": ""MerchantReturnPolicy"", ""applicableCountry"": ""SG"", ""returnPolicyCategory"": ""https://schema.org/MerchantReturnNotPermitted""}}}, {""@context"": ""https://schema.org"", ""@type"": ""BreadcrumbList"", ""itemListElement"": []}]}"
2,,450324639,,,[],,,,[],[],[],[],,,,,,,https://www.lazada.sg/catalog?q=Hobbies+%26+Entertainment&from=hp_categories&src=all_channel&price=20-,https://www.lazada.sg/products/pdp-i450324639.html,pending,,,{}
